seed= 999
cool_rate[s/K]= 60
y= 2.5
n= 2
scale= 1e+09
conc= 2e-32
salt= -0.944
141.088	98	164	1
141.088	98	110	0
141.189	98	110	1
141.189	98	163	0
141.707	98	163	1
141.707	98	130	0
141.907	98	130	1
141.907	98	28	0
142.219	98	28	1
142.219	98	156	0
142.286	98	156	1
142.286	98	139	0
142.383	98	139	1
142.383	98	41	0
142.399	98	41	1
142.399	98	76	0
142.673	98	76	1
142.673	98	66	0
142.713	98	66	1
142.713	98	70	0
142.722	98	70	1
142.722	98	146	0
143.608	98	146	1
143.608	98	108	0
144.017	98	108	1
144.017	98	7	0
144.155	98	7	1
144.155	98	58	0
144.287	98	58	1
144.287	98	84	0
144.765	98	84	1
144.765	98	141	0
145.009	98	141	1
145.009	98	31	0
145.268	98	31	1
145.268	98	144	0
145.664	98	144	1
145.664	98	124	0
145.828	98	124	1
145.828	98	34	0
145.995	98	34	1
145.995	98	63	0
146.349	98	63	1
146.349	98	104	0
146.416	98	104	1
146.416	98	76	0
146.692	98	76	1
146.692	98	37	0
146.935	98	37	1
146.935	98	19	0
146.999	98	19	1
146.999	98	128	0
147.559	98	128	1
147.559	98	125	0
147.929	98	125	1
147.929	98	105	0
148.04	98	105	1
148.04	98	39	0
148.321	98	39	1
148.321	98	152	0
148.407	98	152	1
148.407	98	130	0
149.679	98	130	1
149.679	98	34	0
150.06	98	34	1
150.06	98	80	0
150.3	98	80	1
150.3	98	130	0
150.389	98	130	1
150.389	98	34	0
150.578	98	34	1
150.578	98	53	0
150.89	98	53	1
150.89	98	83	0
151.436	98	83	1
151.436	98	128	0
151.69	98	128	1
151.69	98	20	0
151.838	98	20	1
151.838	98	89	0
151.877	98	89	1
151.877	98	59	0
152.21	98	59	1
152.21	98	7	0
153.021	98	7	1
153.021	98	141	0
153.171	98	141	1
153.171	98	63	0
153.659	98	63	1
153.659	98	0	0
154.217	98	0	1
154.217	98	21	0
154.404	98	21	1
154.404	98	36	0
154.464	98	36	1
154.464	98	65	0
154.49	98	65	1
154.49	98	69	0
154.745	98	69	1
154.745	98	77	0
155.466	98	77	1
155.466	98	42	0
155.607	98	42	1
155.607	98	145	0
156.315	98	145	1
156.315	98	102	0
156.471	98	102	1
156.471	98	120	0
157.031	98	120	1
157.031	98	82	0
157.153	98	82	1
157.153	98	37	0
157.916	98	37	1
157.916	98	50	0
158.019	98	50	1
158.019	98	77	0
159.368	98	77	1
159.368	98	81	0
159.777	98	81	1
159.777	98	63	0
159.83	98	63	1
159.83	98	58	0
159.944	98	58	1
159.944	98	25	0
160.879	98	25	1
160.879	98	160	0
161.677	98	160	1
161.677	98	158	0
161.937	98	158	1
161.937	98	151	0
161.971	98	151	1
161.971	98	118	0
162.102	98	118	1
162.102	98	165	0
162.212	98	165	1
162.212	98	139	0
162.727	98	139	1
162.727	98	146	0
162.801	98	146	1
162.801	98	59	0
163.018	98	59	1
163.018	98	12	0
164.442	98	12	1
164.442	98	128	0
164.71	98	128	1
164.71	98	24	0
165.699	98	24	1
165.699	98	18	0
165.839	98	18	1
165.839	98	126	0
165.912	98	126	1
165.912	98	22	0
166.045	98	22	1
166.045	98	47	0
166.397	98	47	1
166.397	98	59	0
166.681	98	59	1
166.681	98	56	0
166.749	98	56	1
166.749	98	103	0
166.789	98	103	1
166.789	98	73	0
166.939	98	73	1
166.939	98	47	0
167.295	98	47	1
167.295	98	94	0
167.434	98	94	1
167.434	98	39	0
167.733	98	39	1
167.733	98	110	0
167.929	98	110	1
167.929	98	3	0
168.081	98	3	1
168.081	98	71	0
168.319	98	71	1
168.319	98	45	0
169.168	98	45	1
169.168	98	136	0
169.411	98	136	1
169.411	98	37	0
169.751	98	37	1
169.751	98	40	0
170.444	98	40	1
170.444	98	87	0
170.511	98	87	1
170.511	98	67	0
170.709	98	67	1
170.709	98	49	0
170.755	98	49	1
170.755	98	69	0
171.028	98	69	1
171.028	98	27	0
171.053	98	27	1
171.053	98	75	0
171.075	98	75	1
171.075	98	24	0
171.139	98	24	1
171.139	98	80	0
171.27	98	80	1
171.27	98	63	0
171.43	98	63	1
171.43	98	75	0
171.816	98	75	1
171.816	98	73	0
172.554	98	73	1
172.554	98	36	0
172.738	98	36	1
172.738	98	111	0
172.801	98	111	1
172.801	98	97	0
172.971	98	97	1
172.971	98	15	0
173.259	98	15	1
173.259	98	59	0
173.296	98	59	1
173.296	98	35	0
173.312	98	35	1
173.312	98	48	0
173.545	98	48	1
173.545	98	58	0
174.198	98	58	1
174.198	98	26	0
174.233	98	26	1
174.233	98	63	0
174.364	98	63	1
174.364	98	147	0
175.064	98	147	1
175.064	98	49	0
176.199	98	49	1
176.199	98	7	0
176.668	98	7	1
176.668	98	127	0
176.803	98	127	1
176.803	98	36	0
176.967	98	36	1
176.967	98	158	0
177.251	98	158	1
177.251	98	68	0
177.399	98	68	1
177.399	98	101	0
177.526	98	101	1
177.526	98	19	0
